Year,Sanctuary,Status,Site,Observer,Replicate,Sampling.location,Depth,Time,Complexity,Algal.cover,Sample,Latitude,Longitude,Successful.count,Successful.length,Date,Location
2017,Green Island,Fished,West Salmon,4,2,North east,1,12:00:00,0,1,1657,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,3,North east,1,12:00:00,1,1,1658,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,4,North east,1,12:00:00,2,3,1659,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,5,North east,1,12:00:00,1,1,1660,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,6,North east,1,12:00:00,1,1,1661,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,7,North east,1,12:00:00,3,3,1662,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,8,North east,1,12:00:00,1,3,1663,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,9,North east,1,12:00:00,2,3,1664,-32.014351,115.50276,Yes,Yes,20170129,
2017,Green Island,Fished,West Salmon,4,10,North east,1,12:00:00,1,3,1665,-32.014351,115.50276,Yes,Yes,20170129,
2017,Parker Point,No-take,Little Salmon,1,1,Outer central,1,12:00:00,2,2,1666,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,2,Outer central,1,12:00:00,2,3,1667,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,3,Outer central,1,12:00:00,2,3,1668,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,4,Outer central,1,12:00:00,2,3,1669,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,5,Outer central,1,12:00:00,3,3,1670,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,6,Outer central,1,12:00:00,3,1,1671,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,7,Outer central,1,12:00:00,3,1,1672,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,8,Outer central,1,12:00:00,4,2,1673,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,9,Outer central,1,12:00:00,3,2,1674,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,1,10,Outer central,1,12:00:00,2,2,1675,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,1,Inner West,1,12:00:00,1,3,1676,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,2,Inner West,1,12:00:00,2,3,1677,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,3,Inner West,1,12:00:00,1,3,1678,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,4,Inner West,1,12:00:00,2,3,1679,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,5,Inner West,1,12:00:00,2,3,1680,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,6,Inner West,1,12:00:00,2,3,1681,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,7,Inner West,1,12:00:00,2,1,1682,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,8,Inner West,1,12:00:00,2,3,1683,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,9,Inner West,1,12:00:00,1,3,1684,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,2,10,Inner West,1,12:00:00,4,3,1685,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,1,Outer East,1,12:00:00,3,1,1686,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,2,Outer East,1,12:00:00,2,2,1687,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,3,Outer East,1,12:00:00,3,1,1688,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,4,Outer East,1,12:00:00,3,2,1689,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,5,Outer East,1,12:00:00,2,1,1690,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,6,Outer East,1,12:00:00,2,1,1691,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,7,Outer East,1,12:00:00,1,3,1692,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,8,Outer East,1,12:00:00,1,1,1693,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,9,Outer East,1,12:00:00,2,1,1694,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,3,10,Outer East,1,12:00:00,2,3,1695,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,1,Inner East,1,12:00:00,3,2,1696,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,2,Inner East,1,12:00:00,3,0,1697,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,3,Inner East,1,12:00:00,3,1,1698,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,4,Inner East,1,12:00:00,1,2,1699,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,5,Inner East,1,12:00:00,1,2,1700,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,6,Inner East,1,12:00:00,2,0,1701,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,7,Inner East,1,12:00:00,3,0,1702,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,8,Inner East,1,12:00:00,1,1,1703,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,9,Inner East,1,12:00:00,3,1,1704,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Little Salmon,4,10,Inner East,1,12:00:00,3,0,1705,-32.025352,115.52435,Yes,Yes,20170123,
2017,Parker Point,No-take,Parker Point,1,1,Outer Western Point,1,12:00:00,2,3,1706,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,2,Outer Western Point,1,12:00:00,3,3,1707,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,3,Outer Western Point,1,12:00:00,3,3,1708,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,4,Outer Western Point,1,12:00:00,4,3,1709,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,5,Outer Western Point,1,12:00:00,3,3,1710,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,6,Outer Western Point,1,12:00:00,2,1,1711,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,7,Outer Western Point,1,12:00:00,4,3,1712,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,8,Outer Western Point,1,12:00:00,3,1,1713,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,9,Outer Western Point,1,12:00:00,3,3,1714,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,1,10,Outer Western Point,1,12:00:00,3,0,1715,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,1,Outer central,1,12:00:00,3,3,1716,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,2,Outer central,1,12:00:00,1,3,1717,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,3,Outer central,1,12:00:00,3,3,1718,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,4,Outer central,1,12:00:00,3,3,1719,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,5,Outer central,1,12:00:00,2,1,1720,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,6,Outer central,1,12:00:00,2,3,1721,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,7,Outer central,1,12:00:00,4,3,1722,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,8,Outer central,1,12:00:00,2,1,1723,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,9,Outer central,1,12:00:00,2,3,1724,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,2,10,Outer central,1,12:00:00,2,3,1725,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,1,Outer central,1,12:00:00,2,3,1726,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,2,Outer central,1,12:00:00,3,2,1727,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,3,Outer central,1,12:00:00,3,3,1728,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,4,Outer central,1,12:00:00,1,2,1729,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,5,Outer central,1,12:00:00,2,2,1730,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,6,Outer central,1,12:00:00,1,2,1731,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,7,Outer central,1,12:00:00,3,2,1732,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,8,Outer central,1,12:00:00,3,2,1733,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,9,Outer central,1,12:00:00,3,2,1734,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,3,10,Outer central,1,12:00:00,3,2,1735,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,1,Inner Western Point,1,12:00:00,4,1,1736,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,2,Inner Western Point,1,12:00:00,3,1,1737,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,3,Inner Western Point,1,12:00:00,2,1,1738,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,4,Inner Western Point,1,12:00:00,4,3,1739,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,5,Inner Western Point,1,12:00:00,3,1,1740,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,6,Inner Western Point,1,12:00:00,1,1,1741,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,7,Inner Western Point,1,12:00:00,2,2,1742,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,8,Inner Western Point,1,12:00:00,4,0,1743,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,9,Inner Western Point,1,12:00:00,4,3,1744,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Parker Point,4,10,Inner Western Point,1,12:00:00,2,1,1745,-32.025693,115.529321,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,1,Inner Central,1,12:00:00,0,1,1746,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,2,Inner Central,1,12:00:00,1,1,1747,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,3,Inner Central,1,12:00:00,1,1,1748,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,4,Inner Central,1,12:00:00,2,3,1749,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,5,Inner Central,1,12:00:00,3,1,1750,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,6,Inner Central,1,12:00:00,1,3,1751,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,7,Inner Central,1,12:00:00,2,3,1752,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,8,Inner Central,1,12:00:00,0,1,1753,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,9,Inner Central,1,12:00:00,2,1,1754,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,1,10,Inner Central,1,12:00:00,3,2,1755,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,1,Outer West,1,12:00:00,3,3,1756,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,2,Outer West,1,12:00:00,4,3,1757,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,3,Outer West,1,12:00:00,4,1,1758,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,4,Outer West,1,12:00:00,2,3,1759,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,5,Outer West,1,12:00:00,4,3,1760,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,6,Outer West,1,12:00:00,3,3,1761,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,7,Outer West,1,12:00:00,4,3,1762,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,8,Outer West,1,12:00:00,4,3,1763,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,9,Outer West,1,12:00:00,1,3,1764,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,2,10,Outer West,1,12:00:00,3,3,1765,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,1,Outer Eastern Point,1,12:00:00,3,2,1766,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,2,Outer Eastern Point,1,12:00:00,3,2,1767,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,3,Outer Eastern Point,1,12:00:00,1,1,1768,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,4,Outer Eastern Point,1,12:00:00,0,1,1769,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,5,Outer Eastern Point,1,12:00:00,3,1,1770,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,6,Outer Eastern Point,1,12:00:00,4,3,1771,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,7,Outer Eastern Point,1,12:00:00,4,3,1772,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,8,Outer Eastern Point,1,12:00:00,2,3,1773,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,9,Outer Eastern Point,1,12:00:00,4,3,1774,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,3,10,Outer Eastern Point,1,12:00:00,4,3,1775,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,1,Inner Eastern Point,1,12:00:00,3,1,1776,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,2,Inner Eastern Point,1,12:00:00,1,1,1777,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,3,Inner Eastern Point,1,12:00:00,1,3,1778,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,4,Inner Eastern Point,1,12:00:00,2,1,1779,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,5,Inner Eastern Point,1,12:00:00,4,3,1780,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,6,Inner Eastern Point,1,12:00:00,4,1,1781,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,7,Inner Eastern Point,1,12:00:00,3,1,1782,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,8,Inner Eastern Point,1,12:00:00,1,1,1783,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,9,Inner Eastern Point,1,12:00:00,2,3,1784,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,No-take,Salmon Bay,4,10,Inner Eastern Point,1,12:00:00,3,1,1785,-32.021726,115.520259,Yes,Yes,20170126,
2017,Parker Point,Fished,Fairbridge,1,1,NA,1,12:00:00,2,3,1786,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,2,NA,1,12:00:00,3,3,1787,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,3,NA,1,12:00:00,4,3,1788,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,4,NA,1,12:00:00,2,1,1789,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,5,NA,1,12:00:00,2,0,1790,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,6,NA,1,12:00:00,1,3,1791,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,7,NA,1,12:00:00,4,0,1792,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,8,NA,1,12:00:00,4,3,1793,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,9,NA,1,12:00:00,3,1,1794,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,1,10,NA,1,12:00:00,1,3,1795,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,1,centre,1,12:00:00,2,3,1796,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,2,NA,1,12:00:00,1,3,1797,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,3,NA,1,12:00:00,1,3,1798,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,4,NA,1,12:00:00,1,3,1799,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,5,NA,1,12:00:00,4,3,1800,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,6,NA,1,12:00:00,2,1,1801,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,7,NA,1,12:00:00,2,1,1802,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,8,NA,1,12:00:00,4,1,1803,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,9,NA,1,12:00:00,2,1,1804,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,2,10,NA,1,12:00:00,3,1,1805,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,1,NA,1,12:00:00,2,1,1806,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,2,NA,1,12:00:00,1,3,1807,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,3,NA,1,12:00:00,2,3,1808,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,4,NA,1,12:00:00,4,3,1809,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,5,NA,1,12:00:00,1,3,1810,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,6,NA,1,12:00:00,3,1,1811,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,7,NA,1,12:00:00,2,1,1812,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,8,NA,1,12:00:00,2,3,1813,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,9,NA,1,12:00:00,1,1,1814,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,3,10,NA,1,12:00:00,1,1,1815,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,1,West,1,12:00:00,4,1,1816,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,2,West,1,12:00:00,1,1,1817,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,3,West,1,12:00:00,2,1,1818,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,4,West,1,12:00:00,1,1,1819,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,5,West,1,12:00:00,1,3,1820,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,6,West,1,12:00:00,2,1,1821,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,7,West,1,12:00:00,1,1,1822,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,8,West,1,12:00:00,1,3,1823,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,9,West,1,12:00:00,4,3,1824,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Fairbridge,4,10,West,1,12:00:00,1,1,1825,-32.016699,115.515372,Yes,Yes,20170129,
2017,Parker Point,Fished,Parker Point,1,1,North Western inner,1,12:00:00,3,2,1826,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,2,North Western inner,1,12:00:00,3,2,1827,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,3,North Western inner,1,12:00:00,4,2,1828,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,4,North Western inner,1,12:00:00,2,2,1829,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,5,North Western inner,1,12:00:00,4,2,1830,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,6,North Western inner,1,12:00:00,2,2,1831,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,7,North Western inner,1,12:00:00,2,3,1832,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,8,North Western inner,1,12:00:00,2,2,1833,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,9,North Western inner,1,12:00:00,4,2,1834,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,1,10,North Western inner,1,12:00:00,3,2,1835,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,1,North Western outer,1,12:00:00,2,3,1836,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,2,North Western outer,1,12:00:00,2,1,1837,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,3,North Western outer,1,12:00:00,1,3,1838,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,4,North Western outer,1,12:00:00,2,1,1839,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,5,North Western outer,1,12:00:00,2,3,1840,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,6,North Western outer,1,12:00:00,1,3,1841,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,7,North Western outer,1,12:00:00,0,1,1842,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,8,North Western outer,1,12:00:00,1,3,1843,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,9,North Western outer,1,12:00:00,4,3,1844,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,2,10,North Western outer,1,12:00:00,2,3,1845,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,1,South Outer,1,12:00:00,2,1,1846,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,2,South Outer,1,12:00:00,2,1,1847,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,3,South Outer,1,12:00:00,3,2,1848,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,4,South Outer,1,12:00:00,0,1,1849,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,5,South Outer,1,12:00:00,1,1,1850,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,6,South Outer,1,12:00:00,1,1,1851,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,7,South Outer,1,12:00:00,1,3,1852,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,8,South Outer,1,12:00:00,2,2,1853,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,9,South Outer,1,12:00:00,2,2,1854,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,3,10,South Outer,1,12:00:00,3,3,1855,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,4,1,Central inner,1,12:00:00,4,3,1856,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,4,2,Central inner,1,12:00:00,2,0,1857,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,4,3,Central inner,1,12:00:00,1,0,1858,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,4,4,Central inner,1,12:00:00,2,2,1859,-32.024125,115.53062,Yes,Yes,20170122,
2017,Parker Point,Fished,Parker Point,4,5,Central inner,1,12:00:00,2,0,1860,-32.024125,115.53062,Yes,Yes,20170122,
